date,order_date,ship_date,delivery_date,origin_city,destination_city,distance_km,transport_mode,carrier,product_id,supplier,demand_forecast,actual_sales,units_ordered,units_shipped,price_per_unit_INR,cost_per_unit_INR,transport_cost_INR,toll_charges_INR,gst_percent,gst_amount_INR,total_cost_INR,planned_lead_days,actual_lead_days,on_time_delivery,delay_days,damage_rate,return_rate,fuel_price_per_litre_INR,carbon_kg
2024-02-11,2024-02-10,2024-02-10,2024-02-11,Kochi,Bengaluru,550,Road,Carrier-IN-05,SKU-IN-006,Supplier-IN-07,30,30,32,29,587.58,421.58,1937.06,216.19,5.0,96.85,14475.92,2,1,1,-1,0.01,0.019,97.41,19.14
2024-03-06,2024-03-05,2024-03-05,2024-03-06,Mumbai,Surat,280,Road,Carrier-IN-01,SKU-IN-014,Supplier-IN-08,42,41,41,40,1109.77,751.1,1367.12,301.85,5.0,68.36,31781.33,1,1,1,0,0.01,0.024,98.44,13.44
2025-08-22,2025-08-21,2025-08-22,2025-08-22,Kochi,Bengaluru,550,Road,Carrier-IN-02,SKU-IN-035,Supplier-IN-02,23,22,23,22,396.78,307.49,1484.52,245.58,5.0,74.23,8569.11,1,1,1,0,0.001,0.028,99.48,14.52
2025-10-11,2025-10-07,2025-10-09,2025-10-11,Mumbai,Delhi,1400,Road,Carrier-IN-02,SKU-IN-029,Supplier-IN-03,31,28,31,29,745.3,561.67,4979.67,214.18,5.0,248.98,21731.26,3,4,0,1,0.01,0.023,99.42,48.72
2024-07-21,2024-07-18,2024-07-18,2024-07-21,Mumbai,Delhi,1400,Road,Carrier-IN-04,SKU-IN-039,Supplier-IN-16,34,28,27,25,236.07,156.49,4227.51,239.58,5.0,211.38,8590.72,3,3,1,0,0.019,0.024,96.31,42.0
2025-08-05,2025-08-03,2025-08-04,2025-08-05,Mumbai,Pune,150,Road,Carrier-IN-02,SKU-IN-047,Supplier-IN-15,30,29,32,30,1008.06,743.35,553.31,56.91,5.0,27.67,22938.39,2,2,1,0,0.011,0.02,99.93,5.4
2024-07-18,2024-07-17,2024-07-18,2024-07-18,Kochi,Bengaluru,550,Rail,Carrier-IN-10,SKU-IN-049,Supplier-IN-15,26,26,24,23,703.34,434.62,891.79,248.25,5.0,44.59,11180.89,1,1,1,0,0.006,0.026,96.42,6.33
2024-09-14,2024-09-12,2024-09-12,2024-09-14,Kolkata,Patna,540,Road,Carrier-IN-08,SKU-IN-041,Supplier-IN-06,32,29,26,24,324.99,193.52,1555.51,214.03,5.0,77.78,6491.8,1,2,0,1,0.01,0.042,95.04,15.55
2025-06-03,2025-06-02,2025-06-02,2025-06-03,Delhi,Agra,230,Road,Carrier-IN-05,SKU-IN-017,Supplier-IN-18,41,31,29,28,304.84,176.28,801.05,235.63,5.0,40.05,6012.57,1,1,1,0,0.008,0.019,102.31,7.73
2024-12-15,2024-12-15,2024-12-16,2024-12-15,Bengaluru,Hyderabad,570,Road,Carrier-IN-09,SKU-IN-020,Supplier-IN-15,39,37,35,32,662.61,475.89,2223.27,246.65,5.0,111.16,17809.56,1,0,1,-1,0.006,0.039,98.15,21.89
2024-07-05,2024-07-04,2024-07-05,2024-07-05,Delhi,Agra,230,Road,Carrier-IN-09,SKU-IN-031,Supplier-IN-16,40,36,39,36,314.8,229.59,1003.19,246.03,5.0,50.16,9564.62,1,1,1,0,0.013,0.041,96.93,9.94
2024-07-02,2024-06-30,2024-06-30,2024-07-02,Mumbai,Delhi,1400,Rail,Carrier-IN-05,SKU-IN-007,Supplier-IN-15,45,42,40,37,461.36,317.12,3663.17,282.12,5.0,183.16,15861.89,3,2,1,-1,0.007,0.032,97.05,25.9
2025-10-15,2025-10-14,2025-10-14,2025-10-15,Lucknow,Kanpur,90,Road,Carrier-IN-03,SKU-IN-013,Supplier-IN-04,22,23,21,19,550.69,370.65,209.83,63.5,5.0,10.49,7326.17,1,1,1,0,0.005,0.025,99.51,2.05
2024-08-06,2024-08-03,2024-08-04,2024-08-06,Bengaluru,Hyderabad,570,Road,Carrier-IN-06,SKU-IN-050,Supplier-IN-17,30,27,25,24,753.63,484.63,1647.84,235.74,5.0,82.39,13597.09,1,3,0,2,0.003,0.027,95.76,16.42
2024-04-15,2024-04-12,2024-04-14,2024-04-15,Lucknow,Kanpur,90,Road,Carrier-IN-10,SKU-IN-014,Supplier-IN-19,45,38,38,34,851.19,573.52,374.75,79.68,5.0,18.74,19972.85,2,3,0,1,0.005,0.011,99.11,3.67
2024-06-07,2024-06-07,2024-06-07,2024-06-07,Chennai,Bengaluru,350,Road,Carrier-IN-07,SKU-IN-051,Supplier-IN-06,27,23,21,19,685.42,413.99,810.05,251.68,5.0,40.5,8968.04,1,0,1,-1,0.008,0.031,98.02,7.98
2025-09-16,2025-09-16,2025-09-17,2025-09-16,Lucknow,Kanpur,90,Road,Carrier-IN-09,SKU-IN-031,Supplier-IN-20,22,18,19,18,604.98,383.77,198.46,59.46,5.0,9.92,7175.7,1,0,1,-1,0.007,0.035,99.18,1.94
2024-10-02,2024-09-30,2024-10-01,2024-10-02,Pune,Nashik,160,Rail,Carrier-IN-08,SKU-IN-060,Supplier-IN-10,31,31,30,29,861.64,543.0,324.99,111.95,5.0,16.25,16200.19,2,2,1,0,0.01,0.051,95.12,2.32
2024-05-28,2024-05-26,2024-05-27,2024-05-28,Bengaluru,Hyderabad,570,Road,Carrier-IN-06,SKU-IN-054,Supplier-IN-11,45,53,48,46,945.41,637.66,3199.26,254.4,5.0,159.96,32945.98,1,2,0,1,0.009,0.025,98.36,31.46
2024-11-11,2024-11-11,2024-11-12,2024-11-11,Kolkata,Patna,540,Road,Carrier-IN-07,SKU-IN-001,Supplier-IN-13,29,24,24,23,151.31,107.97,1500.09,302.63,5.0,75.0,4361.03,1,0,1,-1,0.011,0.013,96.3,14.9
2025-02-22,2025-02-22,2025-02-22,2025-02-22,Chennai,Bengaluru,350,Road,Carrier-IN-03,SKU-IN-030,Supplier-IN-09,43,38,38,37,1158.57,682.58,1609.32,221.66,5.0,80.47,27166.91,1,0,1,-1,0.016,0.028,102.12,15.54
2024-07-26,2024-07-24,2024-07-24,2024-07-26,Pune,Nashik,160,Road,Carrier-IN-05,SKU-IN-019,Supplier-IN-12,22,21,21,20,876.02,482.35,386.15,123.35,5.0,19.31,10175.81,1,2,0,1,0.011,0.033,96.12,3.84
2024-11-25,2024-11-23,2024-11-23,2024-11-25,Kolkata,Patna,540,Rail,Carrier-IN-06,SKU-IN-036,Supplier-IN-18,29,29,28,26,554.87,357.84,992.63,254.14,5.0,49.63,10600.24,3,2,1,-1,0.006,0.021,97.0,7.02
2024-07-23,2024-07-23,2024-07-24,2024-07-23,Pune,Nashik,160,Road,Carrier-IN-08,SKU-IN-055,Supplier-IN-09,28,21,19,18,452.91,283.6,347.73,55.69,5.0,17.39,5525.61,1,0,1,-1,0.004,0.041,96.23,3.46
2024-03-17,2024-03-15,2024-03-16,2024-03-17,Pune,Nashik,160,Road,Carrier-IN-08,SKU-IN-047,Supplier-IN-19,40,38,35,34,627.09,457.6,665.07,62.71,5.0,33.25,16319.43,1,2,0,1,0.005,0.017,98.76,6.53
2024-02-17,2024-02-17,2024-02-18,2024-02-17,Lucknow,Kanpur,90,Road,Carrier-IN-08,SKU-IN-016,Supplier-IN-09,38,35,36,34,311.7,232.53,372.16,36.69,5.0,18.61,8333.48,2,0,1,-2,0.01,0.03,97.7,3.67
2025-08-23,2025-08-23,2025-08-24,2025-08-23,Kolkata,Patna,540,Road,Carrier-IN-01,SKU-IN-041,Supplier-IN-11,31,32,33,30,1009.83,705.74,1987.35,204.34,5.0,99.37,23463.26,1,0,1,-1,0.009,0.038,99.46,19.44
2025-07-04,2025-07-03,2025-07-03,2025-07-04,Chennai,Bengaluru,350,Road,Carrier-IN-05,SKU-IN-008,Supplier-IN-16,33,39,42,38,772.36,523.7,1644.84,277.36,5.0,82.24,21905.04,1,1,1,0,0.002,0.037,101.12,15.96
2024-03-16,2024-03-16,2024-03-16,2024-03-16,Chennai,Bengaluru,350,Air,Carrier-IN-07,SKU-IN-053,Supplier-IN-05,52,44,40,37,862.41,489.09,5276.87,258.54,5.0,263.84,23895.58,0,0,1,0,0.007,0.021,98.74,77.7
2025-08-26,2025-08-25,2025-08-25,2025-08-26,Bengaluru,Hyderabad,570,Road,Carrier-IN-09,SKU-IN-006,Supplier-IN-15,29,29,32,31,824.59,630.23,2167.05,330.57,5.0,108.35,22143.1,1,1,1,0,0.005,0.035,99.4,21.2
2024-12-01,2024-12-01,2024-12-01,2024-12-01,Kochi,Bengaluru,550,Road,Carrier-IN-05,SKU-IN-036,Supplier-IN-17,30,30,28,27,858.04,570.38,1802.67,216.06,5.0,90.13,17509.12,1,0,1,-1,0.007,0.053,97.32,17.82
2024-01-23,2024-01-22,2024-01-24,2024-01-23,Mumbai,Surat,280,Rail,Carrier-IN-02,SKU-IN-056,Supplier-IN-11,48,46,42,39,531.67,364.78,769.6,190.61,5.0,38.48,15225.11,2,1,1,-1,0.006,0.031,96.36,5.46
2025-04-01,2025-03-30,2025-03-31,2025-04-01,Jaipur,Ajmer,135,Rail,Carrier-IN-03,SKU-IN-021,Supplier-IN-15,50,59,53,51,687.4,405.39,501.66,112.4,5.0,25.08,21314.03,1,2,0,1,0.007,0.044,103.18,3.44
2025-04-16,2025-04-15,2025-04-15,2025-04-16,Chennai,Bengaluru,350,Road,Carrier-IN-05,SKU-IN-017,Supplier-IN-20,50,49,47,46,342.59,202.1,2011.7,248.65,5.0,100.58,11657.53,2,1,1,-1,0.011,0.037,103.25,19.32
2024-01-24,2024-01-23,2024-01-24,2024-01-24,Mumbai,Surat,280,Road,Carrier-IN-07,SKU-IN-028,Supplier-IN-13,44,40,43,42,650.05,496.22,1421.22,206.88,5.0,71.06,22540.4,1,1,1,0,0.006,0.024,96.42,14.11
2024-02-19,2024-02-19,2024-02-20,2024-02-19,Ahmedabad,Surat,260,Road,Carrier-IN-09,SKU-IN-024,Supplier-IN-01,39,39,41,40,925.42,610.24,1265.47,221.8,5.0,63.27,25960.14,2,0,1,-2,0.01,0.026,97.8,12.48
2025-03-23,2025-03-23,2025-03-24,2025-03-23,Mumbai,Pune,150,Air,Carrier-IN-06,SKU-IN-051,Supplier-IN-18,49,44,46,44,598.34,446.82,2746.13,101.04,5.0,137.31,22644.56,1,0,1,-1,0.007,0.031,103.04,39.6
2024-10-16,2024-10-14,2024-10-15,2024-10-16,Kochi,Bengaluru,550,Road,Carrier-IN-02,SKU-IN-048,Supplier-IN-03,18,14,13,12,872.53,620.96,793.54,251.33,5.0,39.68,8536.07,2,2,1,0,0.009,0.033,95.39,7.92
2024-04-04,2024-04-03,2024-04-03,2024-04-04,Ahmedabad,Surat,260,Rail,Carrier-IN-09,SKU-IN-011,Supplier-IN-17,54,48,44,41,675.38,477.07,761.35,271.64,5.0,38.07,20630.93,1,1,1,0,0.011,0.041,99.06,5.33
2025-08-10,2025-08-07,2025-08-07,2025-08-10,Delhi,Agra,230,Road,Carrier-IN-04,SKU-IN-049,Supplier-IN-03,31,27,30,29,589.28,398.14,819.53,278.3,5.0,40.98,12684.87,2,3,0,1,0.005,0.028,99.78,8.0
2025-03-17,2025-03-16,2025-03-17,2025-03-17,Bengaluru,Hyderabad,570,Road,Carrier-IN-03,SKU-IN-042,Supplier-IN-11,41,41,45,42,803.56,453.16,2986.42,283.88,5.0,149.32,22452.34,1,1,1,0,0.012,0.019,102.91,28.73
2024-07-05,2024-07-04,2024-07-04,2024-07-05,Lucknow,Kanpur,90,Road,Carrier-IN-08,SKU-IN-034,Supplier-IN-14,28,28,27,25,647.74,401.26,272.61,88.82,5.0,13.63,10406.56,1,1,1,0,0.016,0.038,96.93,2.7
2025-02-15,2025-02-14,2025-02-15,2025-02-15,Kochi,Bengaluru,550,Road,Carrier-IN-10,SKU-IN-054,Supplier-IN-13,40,34,35,34,302.68,170.63,2320.3,294.58,5.0,116.02,8532.32,1,1,1,0,0.013,0.04,101.8,22.44
2024-01-09,2024-01-06,2024-01-06,2024-01-09,Pune,Nashik,160,Road,Carrier-IN-03,SKU-IN-017,Supplier-IN-08,35,36,35,34,595.8,450.62,654.43,94.94,5.0,32.72,16103.17,2,3,0,1,0.007,0.032,95.5,6.53
2024-11-30,2024-11-30,2024-11-30,2024-11-30,Ahmedabad,Surat,260,Road,Carrier-IN-04,SKU-IN-050,Supplier-IN-19,28,24,26,24,864.65,533.02,757.3,225.91,5.0,37.87,13813.56,1,0,1,-1,0.015,0.011,97.27,7.49
2025-08-13,2025-08-13,2025-08-13,2025-08-13,Mumbai,Surat,280,Road,Carrier-IN-03,SKU-IN-014,Supplier-IN-10,31,36,36,33,585.4,432.13,1134.86,254.99,5.0,56.74,15706.88,1,0,1,-1,0.014,0.025,99.7,11.09
2024-04-13,2024-04-13,2024-04-13,2024-04-13,Mumbai,Pune,150,Road,Carrier-IN-01,SKU-IN-050,Supplier-IN-05,45,43,47,44,678.24,519.76,808.28,131.44,5.0,40.41,23849.57,2,0,1,-2,0.005,0.04,99.11,7.92
2024-12-22,2024-12-20,2024-12-22,2024-12-22,Mumbai,Delhi,1400,Road,Carrier-IN-06,SKU-IN-060,Supplier-IN-08,32,27,30,28,1030.65,594.26,4788.2,274.08,5.0,239.41,21940.97,4,2,1,-2,0.018,0.03,98.58,47.04
2024-08-01,2024-08-01,2024-08-02,2024-08-01,Pune,Nashik,160,Road,Carrier-IN-07,SKU-IN-018,Supplier-IN-08,26,25,22,20,485.35,270.41,385.77,111.07,5.0,19.29,5924.33,1,0,1,-1,0.006,0.037,95.92,3.84
2024-12-29,2024-12-29,2024-12-29,2024-12-29,Mumbai,Pune,150,Road,Carrier-IN-08,SKU-IN-008,Supplier-IN-13,43,34,33,30,569.06,316.35,550.85,65.46,5.0,27.54,10134.35,1,0,1,-1,0.009,0.025,99.02,5.4
2025-03-30,2025-03-29,2025-03-30,2025-03-30,Jaipur,Ajmer,135,Rail,Carrier-IN-04,SKU-IN-025,Supplier-IN-02,53,46,49,45,764.93,421.26,442.6,27.84,5.0,22.13,19449.27,2,1,1,-1,0.009,0.048,103.16,3.04
2025-03-25,2025-03-22,2025-03-22,2025-03-25,Kolkata,Patna,540,Road,Carrier-IN-07,SKU-IN-038,Supplier-IN-04,39,34,32,30,1027.06,747.46,2022.54,244.99,5.0,101.13,24792.46,1,3,0,2,0.009,0.041,103.08,19.44
2024-06-28,2024-06-27,2024-06-27,2024-06-28,Ahmedabad,Surat,260,Rail,Carrier-IN-09,SKU-IN-008,Supplier-IN-06,44,35,34,31,1194.36,904.25,570.43,258.49,5.0,28.52,28889.19,1,1,1,0,0.012,0.022,97.21,4.03
2024-05-03,2024-05-02,2024-05-04,2024-05-03,Delhi,Agra,230,Rail,Carrier-IN-06,SKU-IN-048,Supplier-IN-11,42,41,36,33,594.67,443.03,541.82,262.31,5.0,27.09,15451.21,2,1,1,-1,0.014,0.024,98.96,3.8
2024-07-14,2024-07-12,2024-07-12,2024-07-14,Pune,Nashik,160,Air,Carrier-IN-09,SKU-IN-024,Supplier-IN-16,32,32,33,31,734.3,426.76,1999.57,44.96,5.0,99.98,15374.07,1,2,0,1,0.011,0.022,96.57,29.76
2025-06-04,2025-06-02,2025-06-05,2025-06-04,Mumbai,Delhi,1400,Rail,Carrier-IN-01,SKU-IN-001,Supplier-IN-13,22,19,21,19,929.93,511.7,1929.78,319.22,5.0,96.49,12067.79,3,2,1,-1,0.007,0.027,102.28,13.3
2025-02-13,2025-02-11,2025-02-11,2025-02-13,Mumbai,Delhi,1400,Road,Carrier-IN-05,SKU-IN-054,Supplier-IN-03,32,33,34,33,1144.38,787.69,5730.0,241.76,5.0,286.5,32252.03,3,2,1,-1,0.01,0.031,101.71,55.44
2025-10-29,2025-10-29,2025-10-29,2025-10-29,Bengaluru,Hyderabad,570,Road,Carrier-IN-02,SKU-IN-042,Supplier-IN-13,23,21,20,19,816.65,449.42,1331.64,211.8,5.0,66.58,10149.0,1,0,1,-1,0.007,0.032,99.93,13.0
2024-01-17,2024-01-17,2024-01-17,2024-01-17,Bengaluru,Hyderabad,570,Rail,Carrier-IN-06,SKU-IN-003,Supplier-IN-05,43,38,40,38,458.73,340.61,1523.78,338.32,5.0,76.19,14881.47,1,0,1,-1,0.008,0.027,96.0,10.83
2024-06-30,2024-06-28,2024-06-30,2024-06-30,Kochi,Bengaluru,550,Road,Carrier-IN-09,SKU-IN-010,Supplier-IN-05,41,37,40,39,1060.69,738.33,2601.41,303.47,5.0,130.07,31829.82,2,2,1,0,0.007,0.035,97.13,25.74
2025-04-26,2025-04-25,2025-04-26,2025-04-26,Mumbai,Pune,150,Road,Carrier-IN-04,SKU-IN-056,Supplier-IN-10,47,47,50,46,578.23,375.74,861.95,123.03,5.0,43.1,18312.12,1,1,1,0,0.008,0.028,103.2,8.28
2025-09-24,2025-09-24,2025-09-27,2025-09-24,Kolkata,Patna,540,Rail,Carrier-IN-07,SKU-IN-012,Supplier-IN-06,27,21,20,19,464.55,270.13,733.28,218.5,5.0,36.66,6120.91,3,0,1,-2,0.013,0.037,99.2,5.13
2024-06-04,2024-06-03,2024-06-04,2024-06-04,Jaipur,Ajmer,135,Rail,Carrier-IN-03,SKU-IN-024,Supplier-IN-04,59,54,59,58,629.02,398.53,556.68,51.87,5.0,27.83,23751.12,1,1,1,0,0.009,0.023,98.13,3.91
2024-01-31,2024-01-31,2024-02-01,2024-01-31,Delhi,Agra,230,Road,Carrier-IN-07,SKU-IN-041,Supplier-IN-12,46,44,48,45,1094.24,723.87,1253.3,259.17,5.0,62.66,34149.28,1,0,1,-1,0.01,0.036,96.82,12.42
2025-09-28,2025-09-27,2025-09-28,2025-09-28,Chennai,Bengaluru,350,Road,Carrier-IN-01,SKU-IN-022,Supplier-IN-01,15,4,4,3,1123.7,729.94,128.66,230.91,5.0,6.43,2555.82,1,1,1,0,0.005,0.022,99.23,1.26
2024-02-05,2024-02-03,2024-02-05,2024-02-05,Jaipur,Ajmer,135,Rail,Carrier-IN-07,SKU-IN-003,Supplier-IN-18,29,34,35,32,337.17,239.73,305.58,59.96,5.0,15.28,8052.18,2,2,1,0,0.001,0.041,97.1,2.16
2025-09-04,2025-09-04,2025-09-05,2025-09-04,Jaipur,Ajmer,135,Road,Carrier-IN-03,SKU-IN-007,Supplier-IN-01,28,26,27,26,889.75,579.46,430.17,28.63,5.0,21.51,15546.27,1,0,1,-1,0.004,0.023,99.26,4.21
2024-08-16,2024-08-13,2024-08-15,2024-08-16,Mumbai,Delhi,1400,Road,Carrier-IN-02,SKU-IN-008,Supplier-IN-16,34,33,37,36,334.78,242.54,6062.21,259.41,5.0,303.11,15356.17,3,3,1,0,0.01,0.034,95.47,60.48
2025-03-01,2025-03-01,2025-03-01,2025-03-01,Ahmedabad,Surat,260,Road,Carrier-IN-10,SKU-IN-052,Supplier-IN-01,35,42,42,41,794.41,451.53,1326.53,237.95,5.0,66.33,20143.54,1,0,1,-1,0.01,0.018,102.4,12.79
2025-05-02,2025-04-30,2025-05-01,2025-05-02,Delhi,Agra,230,Rail,Carrier-IN-05,SKU-IN-009,Supplier-IN-11,37,40,40,37,664.55,421.12,619.89,234.52,5.0,30.99,16466.84,3,2,1,-1,0.008,0.026,103.12,4.25
2025-07-06,2025-07-06,2025-07-06,2025-07-06,Chennai,Bengaluru,350,Air,Carrier-IN-02,SKU-IN-031,Supplier-IN-16,44,40,40,39,923.91,688.97,5624.89,237.55,5.0,281.24,33013.51,0,0,1,0,0.009,0.017,101.04,81.9
2024-05-08,2024-05-08,2024-05-10,2024-05-08,Pune,Nashik,160,Road,Carrier-IN-03,SKU-IN-015,Supplier-IN-03,42,42,42,38,864.64,583.2,743.72,105.95,5.0,37.19,23048.46,2,0,1,-2,0.007,0.026,98.87,7.3
2024-04-07,2024-04-07,2024-04-08,2024-04-07,Jaipur,Ajmer,135,Road,Carrier-IN-10,SKU-IN-007,Supplier-IN-08,29,25,27,24,620.64,459.27,396.75,47.93,5.0,19.84,11487.0,1,0,1,-1,0.01,0.023,99.09,3.89
2024-09-13,2024-09-12,2024-09-15,2024-09-13,Mumbai,Surat,280,Rail,Carrier-IN-05,SKU-IN-022,Supplier-IN-15,22,25,24,23,1028.4,734.94,450.91,269.24,5.0,22.55,17646.32,3,1,1,-2,0.014,0.034,95.05,3.22
2025-08-27,2025-08-27,2025-08-27,2025-08-27,Ahmedabad,Surat,260,Road,Carrier-IN-05,SKU-IN-049,Supplier-IN-05,17,16,16,15,281.77,184.16,478.25,226.56,5.0,23.91,3491.12,1,0,1,-1,0.004,0.018,99.38,4.68
2025-03-08,2025-03-06,2025-03-06,2025-03-08,Chennai,Bengaluru,350,Road,Carrier-IN-10,SKU-IN-048,Supplier-IN-02,47,43,45,42,529.75,387.61,1831.47,297.45,5.0,91.57,18500.11,2,2,1,0,0.006,0.011,102.65,17.64
2025-01-29,2025-01-29,2025-01-30,2025-01-29,Lucknow,Kanpur,90,Road,Carrier-IN-04,SKU-IN-012,Supplier-IN-01,34,31,34,32,983.57,569.94,355.81,52.77,5.0,17.79,18664.45,1,0,1,-1,0.008,0.05,100.91,3.46
2025-10-11,2025-10-08,2025-10-08,2025-10-11,Mumbai,Pune,150,Rail,Carrier-IN-04,SKU-IN-011,Supplier-IN-13,28,23,26,24,676.79,492.05,257.57,92.34,5.0,12.88,12171.99,2,3,0,1,0.005,0.047,99.42,1.8
2024-01-12,2024-01-11,2024-01-12,2024-01-12,Kochi,Bengaluru,550,Road,Carrier-IN-06,SKU-IN-013,Supplier-IN-19,36,36,34,33,215.77,166.13,2185.51,253.47,5.0,109.28,8030.55,1,1,1,0,0.011,0.039,95.69,21.78
2025-04-07,2025-04-06,2025-04-06,2025-04-07,Pune,Nashik,160,Road,Carrier-IN-05,SKU-IN-035,Supplier-IN-15,32,24,22,21,684.46,464.14,419.79,74.82,5.0,20.99,10262.54,1,1,1,0,0.009,0.022,103.23,4.03
2024-10-13,2024-10-10,2024-10-11,2024-10-13,Lucknow,Kanpur,90,Rail,Carrier-IN-06,SKU-IN-022,Supplier-IN-06,25,20,19,17,406.62,281.03,107.27,60.82,5.0,5.36,4950.96,2,3,0,1,0.002,0.028,95.32,0.77
2024-12-15,2024-12-11,2024-12-13,2024-12-15,Delhi,Agra,230,Rail,Carrier-IN-08,SKU-IN-043,Supplier-IN-04,28,23,25,24,161.37,92.74,392.49,258.03,5.0,19.62,2895.9,3,4,0,1,0.001,0.026,98.15,2.76
2024-12-16,2024-12-16,2024-12-17,2024-12-16,Ahmedabad,Surat,260,Road,Carrier-IN-06,SKU-IN-028,Supplier-IN-01,26,19,20,18,1188.69,734.69,570.61,274.83,5.0,28.53,14098.39,2,0,1,-2,0.018,0.038,98.21,5.62
2024-05-09,2024-05-08,2024-05-08,2024-05-09,Mumbai,Delhi,1400,Road,Carrier-IN-08,SKU-IN-054,Supplier-IN-04,48,42,42,39,160.67,100.04,6678.13,198.89,5.0,333.91,11112.49,2,1,1,-1,0.012,0.021,98.85,65.52
2025-07-17,2025-07-16,2025-07-17,2025-07-17,Jaipur,Ajmer,135,Road,Carrier-IN-06,SKU-IN-020,Supplier-IN-15,29,22,23,22,522.13,293.86,366.38,100.12,5.0,18.32,6949.74,1,1,1,0,0.012,0.027,100.6,3.56
2025-07-20,2025-07-19,2025-07-20,2025-07-20,Mumbai,Delhi,1400,Air,Carrier-IN-09,SKU-IN-012,Supplier-IN-13,24,21,20,19,937.8,652.37,10932.07,281.85,5.0,546.6,24155.55,1,1,1,0,0.004,0.032,100.49,159.6
2024-05-25,2024-05-24,2024-05-26,2024-05-25,Lucknow,Kanpur,90,Road,Carrier-IN-01,SKU-IN-013,Supplier-IN-12,43,36,40,39,272.81,181.58,428.47,103.67,5.0,21.42,7635.18,2,1,1,-1,0.013,0.042,98.45,4.21
2025-09-07,2025-09-03,2025-09-05,2025-09-07,Mumbai,Surat,280,Road,Carrier-IN-09,SKU-IN-034,Supplier-IN-02,22,15,13,12,752.21,506.34,411.73,224.32,5.0,20.59,6732.72,2,4,0,2,0.008,0.026,99.23,4.03
2025-01-06,2025-01-06,2025-01-06,2025-01-06,Ahmedabad,Surat,260,Road,Carrier-IN-09,SKU-IN-011,Supplier-IN-12,45,40,44,41,1112.43,622.69,1308.11,259.14,5.0,65.41,27162.95,1,0,1,-1,0.011,0.037,99.52,12.79
2024-04-12,2024-04-12,2024-04-12,2024-04-12,Lucknow,Kanpur,90,Road,Carrier-IN-10,SKU-IN-015,Supplier-IN-05,34,26,26,25,729.03,494.16,275.55,85.51,5.0,13.78,12728.84,2,0,1,-2,0.01,0.032,99.11,2.7
2025-09-16,2025-09-12,2025-09-14,2025-09-16,Kolkata,Patna,540,Rail,Carrier-IN-05,SKU-IN-004,Supplier-IN-13,25,18,20,18,719.82,539.36,694.62,220.48,5.0,34.73,10658.31,2,4,0,2,0.008,0.016,99.18,4.86
2025-02-03,2025-02-03,2025-02-03,2025-02-03,Ahmedabad,Surat,260,Air,Carrier-IN-08,SKU-IN-030,Supplier-IN-11,57,54,57,53,917.21,710.86,5682.6,255.53,5.0,284.13,43897.84,0,0,1,0,0.016,0.035,101.19,82.68
2024-11-03,2024-11-03,2024-11-03,2024-11-03,Mumbai,Pune,150,Road,Carrier-IN-09,SKU-IN-043,Supplier-IN-10,18,20,18,17,765.54,480.56,307.48,40.58,5.0,15.37,8532.95,1,0,1,-1,0.007,0.03,95.97,3.06
2025-09-19,2025-09-18,2025-09-18,2025-09-19,Kochi,Bengaluru,550,Air,Carrier-IN-01,SKU-IN-049,Supplier-IN-14,31,31,35,33,728.81,552.71,7411.73,231.07,5.0,370.59,26252.82,0,1,0,1,0.009,0.032,99.18,108.9
2024-05-27,2024-05-26,2024-05-27,2024-05-27,Delhi,Agra,230,Rail,Carrier-IN-04,SKU-IN-026,Supplier-IN-06,32,25,26,25,632.23,483.51,409.32,246.02,5.0,20.47,12763.56,3,1,1,-2,0.012,0.028,98.39,2.88
2025-03-05,2025-03-04,2025-03-04,2025-03-05,Kolkata,Patna,540,Road,Carrier-IN-04,SKU-IN-054,Supplier-IN-12,37,37,34,33,433.11,252.26,2219.12,266.68,5.0,110.96,10921.34,1,1,1,0,0.002,0.031,102.55,21.38
2024-08-19,2024-08-18,2024-08-20,2024-08-19,Bengaluru,Hyderabad,570,Road,Carrier-IN-07,SKU-IN-008,Supplier-IN-19,33,39,42,39,707.52,420.99,2672.94,260.34,5.0,133.65,19485.54,2,1,1,-1,0.014,0.026,95.4,26.68
2024-06-04,2024-06-04,2024-06-05,2024-06-04,Pune,Nashik,160,Road,Carrier-IN-05,SKU-IN-049,Supplier-IN-11,30,34,34,31,1104.9,701.67,604.51,43.96,5.0,30.23,22430.47,1,0,1,-1,0.009,0.033,98.13,5.95
2025-10-14,2025-10-11,2025-10-11,2025-10-14,Mumbai,Delhi,1400,Road,Carrier-IN-09,SKU-IN-007,Supplier-IN-20,26,30,30,28,834.69,531.42,4809.37,252.58,5.0,240.47,20182.18,3,3,1,0,0.003,0.013,99.48,47.04
2024-08-25,2024-08-25,2024-08-26,2024-08-25,Lucknow,Kanpur,90,Road,Carrier-IN-02,SKU-IN-035,Supplier-IN-20,28,32,28,27,987.96,600.29,291.99,96.48,5.0,14.6,16610.9,1,0,1,-1,0.011,0.025,95.27,2.92
2024-06-06,2024-06-05,2024-06-07,2024-06-06,Mumbai,Delhi,1400,Rail,Carrier-IN-06,SKU-IN-057,Supplier-IN-09,35,32,34,32,820.6,547.56,3183.98,237.55,5.0,159.2,21102.65,2,1,1,-1,0.01,0.031,98.06,22.4
